Video_ID,Comment
4-0KGd-mQdc,2024 anyone?
4-0KGd-mQdc,3:25
4-0KGd-mQdc,이제 여기사람 다나갔네...
4-0KGd-mQdc,저딧 빅스비지렸다;;
4-0KGd-mQdc,"온몸엔 카키 now you know
내 통장 사기 now you know
널 제거하지 나쁜 놈
나쁜 놈 bad 개새끼들 is back comin at ya
거지
깽값을 물었어
거지
마음이 가난해
거지
땡전 한 푼 없어
거지
마음이 가난해
돈 벌 때지 돈 벌 때
돈 볼 때는 돈 벌 때
천만 원을 술에 담가
마셔버려 몸보신
돈 벌떼에 쏘여 혹이
혹시 몹시 아픔 전해줘 소식
형이 소싯적에 Dr. Dre 들었어
이르면 이르면 일름보
잃으면 잃으면 이러면
일억도 못 가져
알기는 싫은데 봐야겠지
남자로 태어나 하얗게 칠해진
대리석 바닥을 밟어
오늘도 사투 끝나면 하품
나의 안식
음악 하지 아직
흘러내려 바지
힙합 바지
투엑스 라지
뻔뻔하지
나의 상식 밖의 행동
예상해도
벗어나지 궤도
온몸엔 카키 now you know
내 통장 사기 now you know
널 제거하지 나쁜 놈
나쁜 놈 bad 개새끼들 is back comin at ya
거지
깽값을 물었어
거지
마음이 가난해
거지
땡전 한 푼 없어
거지
마음이 가난해
거지 같은 새끼들은 많은데
어떻게 믿을 사람은 없어 어디에도 왜
거지같이 행동해도 되는 게
돈만 있음 해도 돼 돈이 다가 맞는데
거지라고 뭐가 문제인 건데
모르겠어 그냥 거지 같아 비유뿐인데
거지 부자 in between 어떤 상황이건 해야 해
Flex all day everyday
가짜가 너무 많아 요즘 다
그럴듯해 보여 진짜들보다
다 거기서 거기인 것 같아
사람들은 모르고 그냥 속아나
다이아 박은 목걸이를 둘러서라도
빛이 나고 싶어 빛나고 싶어
반짝이라도 괜찮아
반짝 반짝이는 게 되고 싶어 wow
Stupid bitch don't be blinded
by all things that bling bling
조여와 겉에 둘러매는 것들로 칭칭
감싸 안아 외로워 슬퍼 울어 징징
Who the fuck is gon
care bout you what you wearing
거지 같은 게 그게 다 정말 중요해
입고 있는 것들로 그들은 날 평가해
달라질 수 없나 봐 또 매장 앞에 서
거지같이 돈을 써 new Fendi prints on
구멍이 난 두뇌와 마음
I can't feel anyother waves
you know?
I can't feel anyother way
oh
I can't feel anyother thang
But it's alright
매일 밤 나의
침대에 벤
향긴 달라져
또 밤이 되면
울려댈 거야
내 전화기는 포화
Too many bitches in my phone
아직은 더
갖고 싶어
Oh ah Lady's love me
오늘의 넌
Oh save me babe and take my D
내일이 될 때까지
보이는 게 다가 아냐
허 승 hustle로 한 달이 꽉 차
바쁘다고 말했는데 문제 생긴 넌 빠이빠이야
감사하지 아직도 음악 할 수 있단 사실에 글고
음악한텐 상처 안 받아 (받아)
상처 너무 받아 받아 그건 외상 아닌 내상
근데 돈을 꾸고 안 갚은 네게 입은 건 내상
근데 요즘 나의 내상들의 출처는 다 외관
그냥 생각 안 하는 게 답인 세상 (세상 세상)
Bernhard Willhelm
Raf Simons Walter Van Beirendonck
넌 사치 Versace
근데 인정 Louis Vuitton
이걸 몰라 차이를 몰라
줘도 안 봐도 안 생겨 되고 싶은 맘
Role model 중에 이제 남자는 없다
여자들과 gay들이 더 싸우지 전사
목소리를 내면 남는 것은 전사
근데 장렬하지도 않아
그럼 봐 내 포스트모던함
What's real
질문을 던지는 것이 내 real
텔레그램 자동 삭제 타이머는 30초지
위험하니까 like oxycotin
깽값은 내게 평화를 깬 값
그러니 짓는다면 내 죄는 완전해야 해
네 그릇의 사이즈는 결국
내 밥그릇을 결국 비우지 못하는 데에서 나와
쓰레기 개새끼
나쁜 놈 인간말종
But why's it feel so good
When I heard those bad words"
4-0KGd-mQdc,2:26
4-0KGd-mQdc,저스디스 미쳤다
4-0KGd-mQdc,보이는게다가아냐
4-0KGd-mQdc,윤훼이 제거버전없나
4-0KGd-mQdc,3:25
4-0KGd-mQdc,3:36
4-0KGd-mQdc,스투핏 비치 돈비 블라인드바이 올 띵 댓 블링블랑
4-0KGd-mQdc,이게 세우비트였구나 ㄷㄷ 이거 진짜 많이 들었었는데 대 세 우..
4-0KGd-mQdc,sAewoo 룩삼 조합 기대된다
4-0KGd-mQdc,이거 라이브 하는거지림
4-0KGd-mQdc,비트 지린다
4-0KGd-mQdc,"??: 천만원을 술에 담가 마셔버려 몸보신
진짜로 해버린 지상렬"
4-0KGd-mQdc,"아직듣는사람
 |
\|/"
4-0KGd-mQdc,3:26
4-0KGd-mQdc,ㅇㅅㅇ
4-0KGd-mQdc,원래도 한곡에 꽂히면 그거만 듣는 편이긴 한데 이건 진짜 질리지가 않는다 내 인생곡
4-0KGd-mQdc,초반 반주에 비해 노래 ㅈㄴ 심심하네
4-0KGd-mQdc,3:26
4-0KGd-mQdc,3:25
4-0KGd-mQdc,3:26
4-0KGd-mQdc,3:27~
4-0KGd-mQdc,"3:25    3:41


번핟 윌헴 랖 시몬ㅅ 월터 반 베일 동⬇️ 넌⬆️ 사치⬇️
벌⬆️ 사치⬇️ 근데 인정 루이비 똥⬇️ 이걸⬆️ 몰라⬇️ 차일⬆️ 몰라⬇️ 줘도 안⬆️ 봐도⬇️ 안⬆️ 생겨⬇️ 되고 싶은 맘⬆️⬆️ 롤 모델 중에 이제 남자는 없 다⬇️ 여자들과 게이들이 더 싸우지 전 사⬇️ 목소리를 내면 남는것은 전 사⬇️ 근데 장 렬 하⬇️ 지도 않아 그럼 봐 내 포스트 모던 에이 함⬆️"
4-0KGd-mQdc,번할 윌 햄 랖 시몬스 월더 반 베이동 넌 사치 벌 사치
4-0KGd-mQdc,3:27
4-0KGd-mQdc,강태호
4-0KGd-mQdc,"보이는게 다가 아냐 허승 허슬 한 달이 꽉차
바쁘다고 말 했는데 문제 생긴넌 빠이빠이야
감 사하지 아직도 음악 할수있단 사실에 글고
음악한텐 상 처안 받아(받아)
상처 너무 받아(받아) 그건외상 아닌내상
근데돈을 꾸고 안 갚은 네게입은 건내상
근데요즘 나의내상 들의출처 는다외관
그냥생각 안하는게 답인세상 (세상 세상)

버나 윌 헴 라 줠-스 더 빨 매일 똥 넌 사치 벌 사치
근데 인정 루이비 똥 이걸 몰라 차일 몰라
줘도 안 봐도 안 생겨 되고싶은 (맘)
롤 모델 중에 이제 남자는 없(다)
여자들과 게이들이 더 싸우지 전(사)
목소리를 내면 남는 것은 전(사)
근데 장 렬 (하) 지도 않아
그럼 봐내 포스 트모던 함

왓츠릴
질문을 던지는 것이 내 릴
텔레그램 자동 삭제 타이머는 삽십초 지
위험하니까 락 악시커 틴
깽 값은 내게 평화를 깬 값
그러니 짓는다면 내 죄는 완전 해야해
네 그릇의 사이 즈는 결국 내
밥그릇을 비우지 못하는 데-ㅅ 나와

쓰 레 기 개 새 끼
나쁜 놈 인 간 말 종
벗 와이 싯 삘 쏘 굳
왜나 허 돈 밷 월즈 앟!!"
4-0KGd-mQdc,3:35
4-0KGd-mQdc,간지 난다 ㄷ ㄷ
4-0KGd-mQdc,저스디스가 곡 다뺏은곡
4-0KGd-mQdc,"3:26

3:41"
4-0KGd-mQdc,3:25
4-0KGd-mQdc,"3:24
3:40
번핟 윌헴/  랖 시몬ㅅ/ 월터 반 베일 동 넌↑ 사치↓ 벌↑ 사치↓
근데 인정 루이비 똥↓ 이걸↑ 몰라↓ 차일↑ 몰라↓
줘도 안↑ 봐도↓ 안↑ 생겨↓ 되고싶은 맘↑↑
롤 모델 중에 이제 남자는 없 다↓
여자들과 게이들이 더 싸우지 전 사↓
목소리를 내면 남는 것은 전 사↓
근데 장 렬 하↓ 지도 않아
그럼 봐 내 포스트 모던 에이 함!↑↑

버나 윌 헴 라 주 월 더 빨 매일 똥 넌 사치 벌 사치
근데 인정 루이비 똥 이걸 몰라 차일 몰라
줘도 안 봐도 안 생겨 되고싶은 맘
롤 모델 중에 이제 남자는 없 다
여자들과 게이들이 더 싸우지 전 사
목소리를 내면 남는 것은 전 사
근데 장렬 하지도 않아
그럼 봐 내 포스트 모던 에이 함!"
4-0KGd-mQdc,"이노래 들을 때마다 이 피쳐링에 조우진이 있었으면 잘 어울리 않을깡
뭔가 조우진 속사포랩이 오버랩되는 비트.."
4-0KGd-mQdc,3:26
4-0KGd-mQdc,3:24
4-0KGd-mQdc,버랍 윌 햄 라 추 월 더 반 매 동 사치벌사치
4-0KGd-mQdc,ㅋㅋㅋ젓딧 구간 빼고는 안듣나보네
4-0KGd-mQdc,3:24
4-0KGd-mQdc,3:26
4-0KGd-mQdc,"1:57
3:26"
4-0KGd-mQdc,왜 이렇게 사진 휴지로 닦고 싶지?
4-0KGd-mQdc,번핟 윌헴 랍 시몬ㅅ 월터 반 베일던
4-0KGd-mQdc,3:25
4-0KGd-mQdc,"3:41 버나 윌 헴 라 주/ 월 더 빨 /매일 똥⬇️넌⬆️사치⬇️벌⬆️사치⬇️
근데 ⬆️인정 ⬆️루이비 똥⬇️이걸⬆️몰라⬇️차일⬆️몰라⬇️
줘도 안⬆️봐도⬇️ 안⬆️생겨⬇️되고싶은 맘⬆️⬆️
롤 뫄델 중에 이제 남자는 없 다⬇️ 
여자들과 게이들이 더 싸우지 전 사⬇️
목소리를 내면 남는 것은 전 사⬇️ 
근데 장렬 하⬇️지도 않아 
그럼 봐 내 포스트 모던 함!⬆️⬆️"
4-0KGd-mQdc,"3:25

3:41"
4-0KGd-mQdc,윤훼이 개지린다
4-0KGd-mQdc,벋핟 윌헴 랖 시몬ㅅ 월터 반 베일 동
4-0KGd-mQdc,젓딧 개찢었다 미친놈이네 진짜
4-0KGd-mQdc,"보이는 게 다가 아냐
허 승 hustle로 한 달이 꽉 차
바쁘다고 말했는데 문제 생긴 넌 빠이빠이야
감사하지 아직도 음악 할 수 있단 사실에 글고
음악한텐 상처 안 받아 (받아)
상처 너무 받아 받아 그건 외상 아닌 내상
근데 돈을 꾸고 안 갚은 네게 입은 건 내상
근데 요즘 나의 내상들의 출처는 다 외관
그냥 생각 안 하는 게 답인 세상 (세상 세상)
Bernhard Willhelm
Raf Simons Walter Van Beirendonck
넌 사치 Versace
근데 인정 Louis Vuitton
이걸 몰라 차이를 몰라
줘도 안 봐도 안 생겨 되고 싶은 맘
Role model 중에 이제 남자는 없다
여자들과 gay들이 더 싸우지 전사
목소리를 내면 남는 것은 전사
근데 장렬하지도 않아
그럼 봐 내 포스트모던함
What's real
질문을 던지는 것이 내 real
텔레그램 자동 삭제 타이머는 30초지
위험하니까 like oxycotin
깽값은 내게 평화를 깬 값
그러니 짓는다면 내 죄는 완전해야 해
네 그릇의 사이즈는 결국
내 밥그릇을 결국 비우지 못하는 데에서 나와
쓰레기 개새끼
나쁜 놈 인간말종
But why's it feel so good
When I heard those bad words"
4-0KGd-mQdc,1:58 3:26
4-0KGd-mQdc,이걸 라이브로 부를 수 있는게 가능한거구나....
4-0KGd-mQdc,존오버 존나좋다 진짜
4-0KGd-mQdc,4:26
4-0KGd-mQdc,1:56
9i5REdXScGw,지금 보는사람
9i5REdXScGw,덥다
9i5REdXScGw,2:48
9i5REdXScGw,"2:37 Summer gonna be alrght
내 옆으로 와서 앉아 난
고삐 안 풀린 boy from the 00
니 안전따윈 안 보장 
걍 두눈 똑바로 뜬 채로
아이 코 베여도 솔까놓고 싫지않아
1고고고고 no stop
지난여름에도 이어서 난 식지않아
날 위로 올렸던 소리무슨소리
aint a 연결고리 몆천의 구두소리
밖엔비가 주륵 내리고 #올핸우리꺼
다시 떼 7에 반을주고땡겨 악셀레이터
자갸 내게 6개월만을 줘
전국구를 돌아 10억이 니 마니또
겨울에 크리스마스는
더운 섬에서 걱정 하지마
어차피 이 안엔 너만 있어
그냥 뭐 퉁쳤어 7단위 0과 두세번의 여름을
그딴건 필요도 없어 다시 돌아오는 해엔
다른 오빠일지도 umm
그냥 뭐 퉁칠수가 없어
이 사계절이 돌아도 난 못되겠지 어른
그냥 너도 그때쯤에 가서 옆자리에
남아주는 것만으로 감사를"
9i5REdXScGw,"다시 들으니까 뜰 수밖에 없는 곡이네
멜로디도 대중성있고 첫 부분 랩도 쉬운데다가 기리보이 훅이 너무 사기임"
9i5REdXScGw,이걸 급식때 들었던 애들이 이제 다 성인됐네 ㄷㄷ;
9i5REdXScGw,2:36
9i5REdXScGw,2:38
9i5REdXScGw,2:26
9i5REdXScGw,키드밀리랑 노엘 개좋다
9i5REdXScGw,2:37
9i5REdXScGw,1:56 여기부터 연습하고 오셈
9i5REdXScGw,"2:35 여름써멀 거너비얼 내옆으로 와서 앉아 난 
고삐 안풀린 보이프롬 더블오니 안전 따윈 안보장 걍 눈 똑바로 뜬채로 아이 코베여도 솔까 놓고싫지 않아"
9i5REdXScGw,옛날에 게임하면서 들은 노랜데 개추억이네…
9i5REdXScGw,와 어제 화랑유원지 가서 키드밀리가 이거 불러줬는데.. 너무 설랬다
9i5REdXScGw,진짜추억 차안에서 맨날 들었는데
9i5REdXScGw,너무 좋아요~
9i5REdXScGw,2:52
9i5REdXScGw,2:46 편집 미쳤네
9i5REdXScGw,6년전으로 돌아간 기분
9i5REdXScGw,"2:35

2:57

3:09

3:12"
9i5REdXScGw,언제적게 지금 올라오네 ㅋㅋ
9i5REdXScGw,여름 써머 고나비 올라잇 내 옆으로 와서 앉아 난------ 고삐 안풀린 보이 프럼 더블오니 니 안전 따위 안 보장걍
9i5REdXScGw,"여름엔 덥게 겨울엔 춥게...
이 가사 볼때마다 뭔 소린지 모르겠음 진짜ㅜㅜ 바보들"
9i5REdXScGw,ay ay 노엘 노엘
9i5REdXScGw,노엘부분 진짜 언제들어도 좋네
9i5REdXScGw,❤
9i5REdXScGw,오 갑자기 떠서 반가워서 들어와버렸다 😊
9i5REdXScGw,ㅋㅋㅋㅋㅋㅋㅋㅋ 이게 올라오네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
NRXEuiqSuNM,0:30
NRXEuiqSuNM,2:02 3:20
NRXEuiqSuNM,3:33 밝았던 빈집 이라는 게 뭔가 빨갛던 빈집으로 들리는 거 같음 이 노래 해석이 토ㅁ살인 이라고 유명한데 딱 토ㅁ을 하고 나서 피 범벅이 된 느낌으로 표현한 거 같음 이상 개소리 마치겠습니다.
NRXEuiqSuNM,넌 살수있어 이부분 노린듯 널 썰수있어로 들리게됨
NRXEuiqSuNM,이 노래 진짜 해석 알고 부터 더더 좋아짐 훨씬 더 좋게 들림… 하 매력적
NRXEuiqSuNM,이야
NRXEuiqSuNM,이게 리얼 현대 문학이지
NRXEuiqSuNM,1:37 1:52 2:22 2:56 극락파트
NRXEuiqSuNM,스토리텔링은 이렇게 하는 거다 팻두야
NRXEuiqSuNM,이 노래 듣다가 정신병오겠네
NRXEuiqSuNM,"밝았던 빈집
빨갛던 빈집
밝아 텅 빈 집"
NRXEuiqSuNM,"가사

그녀의 예쁨
그녀의 향기 그녀의 말투
그녀의 발 그녀의 팔
그녀의 옷 그녀의 손
그녀의 목 그 위에 목걸이
그녀가 담긴 그녀의 욕조 위
떠있는 거품 영어론 버블
그녀의 거품 그녀는 거품
쉽게도 사라지지 Yeah
넘 쉽게 떨어진 잎 위에
뜨거운 물을 부어
차를 다리려 해
그 시간은 지루하지
난 참을성이 없어 아쉽게도
난 참을성이 없어 아쉽게도
내 성격 이대로 다 바뀌게 둬
내 성격 이대로 다 바뀌게 둬
아쉬운 건 아쉬운 대로
다 의미가 있지
아쉬울 걸 아쉬워하면
넌 딴 데 가 있지
그게 집착이라는 치명적 실수
맘 정리하고 어깨를 피고
크게 숨 쉬고 추파를 던져
맞춰 죽이는 사랑은 피구
너를 느끼고 너를 느껴
너를 느끼고 너를 느껴
어깰 죽이고 허릴 굽혀
어깰 좁히면 널 안을 수 있어
널 알 수 있어
널 살 수 있어
돈 없이도 난
널 살 수 있어
널 살 수 있어
널 살 수 있어
널 살 수 있어
넌 살 수 있어
Please don't say that you ain't lying
알 수 있어 난 Oh
Please don't watch me burn alive
Alive
잡생각이 섞여서
생각하는 게 더 깊어
I've been tryna get it straight
But it's fucked up
I've been lovin' you
Since when I woke up
Oh huh
내게 말해줘 No no no no baby
I've been loving you oh you oh you
Face it up and promise that you call
Girl love won't you please
아 치명적 실수
죄는 없지만 죄인이 돼
뻔한 일상들은 뻔하게 흘러가
사랑은 지금이 메인이벤트
난 화나서 우드드 떨리고
넌 무서워 오드드 떨지 넌
우리의 추억이 멋지던 후지던
예쁘게 변하지 가루 또 먼지로
니가 얼굴에 바르던 거 말야
우리가 털어 버리던 거 말야
너는 날 범죄자 보는 거 마냥
역겨워 하지 너의 그 오만한
표정에 나는 미치겠어 돌아버려
오락가락해
너 한번 안을 때
내가 두 번 안은 게
왜 죄가 돼
그녀의 예쁨
그녀의 향기 그녀의 말투
그녀의 발 그녀의 팔
그녀의 옷 그녀의 손
그녀의 목 그 위에 목걸이
그녀가 담긴 그녀의 욕조 위
떠있는 거품 영어론 버블
그녀의 거품 그녀는 거품
쉽게도 사라지지 Yeah
쉽게도 사라지지 Yeah
쉽게도 사라지지 Yeah
쉽게도 사라지지 Yeah
넌 먼지보다 작아져 이미
여긴 그 무엇보다 밝았던 빈집"
NRXEuiqSuNM,"너 한번 안을때 내가 두번 안은게 왜 죄가돼 
기리보이가 두여자를 동시에 만난다는 얘기인가?"
NRXEuiqSuNM,"다른 가사들은 막상 보면 해석 잘 안되는데
넌 살수있어 부분에서 ㄹㅇ 순식간에 스토리가 머릿속에 해석이 되어 들어옴"
NRXEuiqSuNM,군대만 갔다왔으면 200번은 더 들었다ㄹㅇ
NRXEuiqSuNM,"썸탈때 듣고 헤어질때 들으니 느낌이 또 다르네
대략 600일 사귀었는데 아무감정 안들어서 좋아요"
NRXEuiqSuNM,무서워요
NRXEuiqSuNM,0:50 에 나오는 ‘내 성격 이대로 다 바뀌게 둬’ 가 ‘내 성격이 때론 더 바뀌기도’ 라고 들리는 것 같음 만약에 노린거면 진짜 천재인듯..
NRXEuiqSuNM,1:36
NRXEuiqSuNM,비트 너무 좋다…🤎
NRXEuiqSuNM,널 살수 있어 하다가 넌 살수 있어 미쳣다..
NRXEuiqSuNM,이렇게 좋은 노래인데 해석하면 스토커가 여자를죽이는 내용이라니
NRXEuiqSuNM,기리보이는 호구가아니라 철학자였네
NRXEuiqSuNM,2:55
NRXEuiqSuNM,와 중간에 널 살수있어 한마디로buy에서 넌 살수있어 살아남다 의미로 바뀌는거 ㄷㄷ
NRXEuiqSuNM,"기리보이의 랩도 좋지만, 이 노래 덕분에 따마를 알게 됨"
NRXEuiqSuNM,빈집
NRXEuiqSuNM,니에미
NRXEuiqSuNM,시발
NRXEuiqSuNM,"내 기준 릴러말즈 run이랑 원탑인 노래
1달동안 2000번정도 들었고 들을때마다 영화 한펀 보는 기분....말로 설명하기 어려운데 진심 ㅈㄴ좋음 비트랑 기리 목소리가 완전 어울려 비오는날 길거리에서 들으면 진짜 미침"
NRXEuiqSuNM,고마운곡
NRXEuiqSuNM,3:11 그년은 거품
NRXEuiqSuNM,2023년3월18일 오후2시43분 잘 보고 갑니다 ㅋㅋ
NRXEuiqSuNM,2:24
NRXEuiqSuNM,다네스??? 오마갓
NRXEuiqSuNM,"2000/90으로 시작해서
성인
우린 결국 그렇게
빈집 이렇게 순서대로 들어보셈 그냥 개쩖"
NRXEuiqSuNM,0:22 그녀의 손에 또독 소리 나는데 이게 아마도 부러진걸 의미하는듯
NRXEuiqSuNM,이거 즏고 내가 ㅂ신같아서 진짜 자괴감 쩜 이딴노래 만들어줘서 좋았다 이런 느낌
NRXEuiqSuNM,"1.(0:22)그녀의 손 (또각) 부러지는 소리
2.(0:27)거품 버블 = 쉽게 사라지는,헛것인
3.(0:34)넘 쉽게 떨어진 잎= 여자
4.(0:36)뜨거운 차=욕조에 붓는 물
5.(0:38)그 시간은 지루하지=죽이면서 아무감정x
6.(0:40)참을성 =참을인이 2번 이므로 참지 못한것
7.(0:44)내 성격 이대로 다 바뀌게 둬(이 말을 하면서 정신병이 걸리는것을 표현)
8.(1:12)집착이라는 치명적 실수(여자는 집착으로 떠나간것)
9.(2:26)죄는 없지만 죄인이 돼=남자는 아직 자기가 죄가 없다고 생각하는것
10.(2:52)너한번 안을때 내가 두번안은게 왜 죄가돼 =여기서 남자는 집착을 하고 매달린것

더 많은 해석 있지만 다 못적었어용 ㅜ 다른 영상 해석 보시면 정확한 해석 아실수 있어용.ᐟ!"
NRXEuiqSuNM,기리보이는 표현력이 남다름
NRXEuiqSuNM,근데 이 노래 진짜 하루종일도 들을 정도로 진짜 좋아했는데 우울할 때 들으면 정말 극한으로 우울해질까봐 무서워서 못들었음.. 거의 2년만에 지금 듣는데 저렇게 단순한 플로우로 여전히 사람 마음을 후벼파네..기리보이 인생작
NRXEuiqSuNM,그림너무맘에들음 기리보이가 이런 가사를 쓰는거 보면 천재아닐까?
NRXEuiqSuNM,다 좋은데 해석듣고 나니까 또각소리 들을때마다 소름돋네
NRXEuiqSuNM,"기리보이 사랑노래는 사귈 때 좋다고 같이 듣고
헤어지고 나서 또 들어야 더 와닿는다"
NRXEuiqSuNM,오
NRXEuiqSuNM,너가 한번안을때 두번안았다는게 죽인후에 안아서 그런가....
NRXEuiqSuNM,숨차서 박자 느리게 부르는 것도 어떻게 예술처럼 느껴지지 .. 기리보이라서 가능한 것.
NRXEuiqSuNM,"쉽게도 사라지지 에 
넌 먼지보다 작아져 이미
여긴 그 무엇보다 밝았던 빈 집"
NRXEuiqSuNM,하....기리보이 형.... 가사 ㅈㄴ 쩐다....
NRXEuiqSuNM,개인적으로 여자친구 살해하는 내용이라는 것 보다 그걸 매개로 전달할려고 하는 내용이 너무 좋은 듯
NRXEuiqSuNM,.
NRXEuiqSuNM,2:40 극-락
NRXEuiqSuNM,언제들어도좋네
NRXEuiqSuNM,기리보이는 천채야
NRXEuiqSuNM,개쩐다 돌았네 진짜 ㅋㅋ
NRXEuiqSuNM,님들 그 넌 먼지보다 작아져 이라는 대상이  그 처음시작에 뭐 불꽃 태우는 소리가 들리는데 그게 처음에 빈집을라이터로 태우는겁니다 그게 빈집을 태우는겁니다
NRXEuiqSuNM,가사가 소름….
NRXEuiqSuNM,해석:여자가 남자 두고 떠나서 여자 욕조에 죽은채로 담궈두고 토막살인하고 여자 불에 태우고 여자 집 태워서 빈집
NRXEuiqSuNM,자깐!!
NRXEuiqSuNM,ㅇ
NRXEuiqSuNM,빈첸같은느낌인데 좋다
NRXEuiqSuNM,"0:16 ~0:25
0:34
3:21"
NRXEuiqSuNM,해석이 뭔데..나도 알려줘
NRXEuiqSuNM,흠 난 갠적으로 THAMA님이 노래를 못하는건아니지만 곡분위기 보면 솔직히 기리 솔로가 나았을수도
NRXEuiqSuNM,"그녀의 예쁨

그녀의 향기 그녀의 말투

그녀의 발 그녀의 팔

그녀의 옷 그녀의 손

그녀의 목 그 위에 목걸이

그녀가 담긴 그녀의 욕조 위

떠있는 거품 영어론 버블

그녀의 거품 그녀는 거품

쉽게도 사라지지 yeah

넘 쉽게 떨어진 잎 위에

뜨거운 물을 부어 차를 다리려 해

그 시간은 지루하지

난 참을성이 없어 아쉽게도

난 참을성이 없어 아쉽게도

내 성격 이대로 다 바뀌게 둬

내 성격 이대로 다 바뀌게 둬

아쉬운 건 아쉬운 대로 다 의미가 있지

아쉬울 걸 아쉬워하면 넌 딴 데 가 있지

그게 집착이라는 치명적 실수

맘 정리하고 어깨를 피고

크게 숨 쉬고 추파를 던져

맞춰 죽이는 사랑은 피구

너를 느끼고 너를 느껴

너를 느끼고 너를 느껴

어깰 죽이고 허릴 굽혀

어깰 좁히면 널 안을 수 있어

널 알 수 있어

널 살 수 있어

돈 없이도 난

널 살 수 있어

널 살 수 있어

널 살 수 있어

널 살 수 있어

넌 살 수 있어
Please don’t say that you ain’t lying

플리즈 도운트 세이 댓 유 에인트 라이잉

​

알 수 있어 난 Oh

                      오우

​

Please don’t watch me burn alive

플리즈 도운트 와치 미 번 얼라이브

​

Alive

얼라이브

​

잡생각이 섞여서 생각하는 게 더 깊어

​

I've been tryna get it straight but it's fucked up

아이브 빈 트리너 겟 잇 스트레이트 벗 잇스 퍽트 업

​

I've been lovin' you since when I woke up

아이브 빈 로우빈 유 신스 웬 아이 워욱 업

​

Oh huh

오우 허

​

내게 말해줘 no no no no baby 

                   노우 노우 노우 노우 베이비

​

I've been loving you oh you oh you

아이브 빈 러빙 유 오우 유 오우 유

​

Face it up and promise that you call

페이스 잇 업 언드 프라미스 댓 유 콜 

​

Girl, love, won't you please

걸 러브 워운트 유 플리즈

아 치명적 실수

죄는 없지만 죄인이 돼

뻔한 일상들은 뻔하게 흘러가

사랑은 지금이 메인이벤트

난 화나서 우드드 떨리고

넌 무서워 오드드 떨지 넌

우리의 추억이 멋지던 후지던

예쁘게 변하지 가루 또 먼지로

니가 얼굴에 바르던 거 말야

우리가 털어 버리던 거 말야

너는 날 범죄자 보는 거 마냥

역겨워 하지 너의 그 오만한

표정에 나는 미치겠어 돌아버려

오락가락해

너 한번 안을 때 내가 두 번 안은 게

왜 죄가 돼

그녀의 예쁨

그녀의 향기 그녀의 말투

그녀의 발 그녀의 팔

그녀의 옷 그녀의 손

그녀의 목 그 위에 목걸이

그녀가 담긴 그녀의 욕조 위

떠있는 거품 영어론 버블

그녀의 거품 그녀는 거품

쉽게도 사라지지 yeah

쉽게도 사라지지 yeah

쉽게도 사라지지 yeah

쉽게도 사라지지 yeah

넌 먼지보다 작아져 이미

여긴 그 무엇보다 밝았던 빈집"
NRXEuiqSuNM,눈 좀 낮추는건..
NRXEuiqSuNM,0:15 2:23
NRXEuiqSuNM,2:21 want 아니고 won't인 거 존나 소름돋네
NRXEuiqSuNM,뎃트유  라이
NRXEuiqSuNM,존나 소름돋는 노래
